      163.5570000000       342.5470000000        20.5210000000      0
      166.3230000000       346.4440000000        21.6980000000      1
      172.6980000000       357.7520000000        21.7990000000      2
      175.0980000000       348.7740000000        24.3390000000      3
      185.9480000000       330.4450000000        28.4510000000      4
      188.7730000000       318.3620000000        14.3100000000      5
      192.0590000000       339.1740000000         7.6760000000      6
      195.9790000000       318.6980000000        14.4380000000      7
      196.9740000000       358.0550000000        40.0900000000      8
      197.5560000000       384.5410000000        15.4630000000      9
      203.8250000000       376.4900000000        29.9480000000     10
      205.7620000000       364.1670000000         7.1030000000     11
      209.5670000000       309.2980000000         8.2590000000     12
      210.2780000000       374.6150000000        16.7110000000     13
      217.0680000000       378.1530000000        16.0590000000     14
      217.1960000000       379.4580000000        36.8740000000     15
      220.0310000000       394.0710000000        57.9350000000     16
      231.1110000000       404.3200000000        46.0680000000     17
      233.9550000000       399.0300000000        60.0330000000     18
      234.6210000000       403.0680000000        23.8510000000     19
      235.0110000000       473.6950000000        73.9870000000     20
      237.3380000000       407.3010000000        56.8340000000     21
      238.1600000000       381.3310000000        35.0990000000     22
      238.8050000000       394.8290000000        46.3370000000     23
      239.9240000000       388.8450000000        63.2970000000     24
      241.5160000000       426.1300000000        47.9440000000     25
      242.6790000000       386.7850000000        51.3790000000     26
      243.7160000000       428.8130000000        66.0630000000     27
      245.0650000000       432.4980000000        45.1080000000     28
      246.4390000000       377.0000000000        36.2700000000     29
      248.9450000000       463.2540000000        70.6720000000     30
      249.6870000000       479.7880000000        57.0410000000     31
      251.1710000000       415.6960000000        30.8740000000     32
      254.1960000000       484.9470000000        75.8640000000     33
      254.3190000000       425.9600000000        37.0050000000     34
      256.2380000000       409.1810000000        67.4530000000     35
      259.2900000000       384.7110000000        50.9030000000     36
      259.0740000000       402.8450000000        65.1810000000     37
      260.8360000000       453.3460000000        67.3530000000     38
      261.0580000000       459.1990000000        42.9310000000     39
      262.1480000000       425.7510000000        73.3930000000     40
      262.6670000000       522.0070000000        78.2400000000     41
      262.9100000000       363.5430000000        19.5630000000     42
      263.1790000000       426.2230000000        21.5890000000     43
      262.8460000000       482.9710000000        61.3320000000     44
      264.0200000000       470.8390000000        50.1530000000     45
      265.3060000000       483.1890000000        70.2060000000     46
      265.8590000000       510.5270000000        56.0430000000     47
      267.4690000000       376.9570000000        30.7870000000     48
      268.3410000000       391.4630000000        60.0450000000     49
      268.3140000000       399.9530000000        53.0450000000     50
      268.4060000000       459.4050000000        70.4460000000     51
      268.2300000000       486.1020000000        48.0280000000     52
      270.0010000000       383.8660000000        14.2120000000     53
      271.3290000000       450.8010000000        41.8040000000     54
      271.3320000000       511.7850000000        74.1140000000     55
      271.8730000000       403.3720000000         8.4830000000     56
      272.9760000000       444.3690000000        16.4660000000     57
      273.6550000000       414.0430000000        56.2310000000     58
      274.4100000000       472.2030000000        50.1650000000     59
      275.0610000000       404.1840000000        69.4930000000     60
      275.0190000000       450.7490000000        28.7660000000     61
      277.1840000000       445.1740000000        67.1520000000     62
      278.6110000000       412.1360000000        35.6850000000     63
      279.3520000000       405.6920000000        64.7330000000     64
      279.0330000000       483.3080000000        40.1000000000     65
      281.4110000000       383.8490000000        42.8590000000     66
      282.5890000000       471.8430000000        72.4160000000     67
      282.9550000000       422.4040000000        61.3610000000     68
      284.1730000000       423.3020000000        70.6710000000     69
      284.5590000000       489.4070000000        69.8140000000     70
      285.4260000000       439.4510000000        32.9680000000     71
      285.7610000000       365.8010000000        16.4290000000     72
      286.1850000000       426.5110000000        25.2200000000     73
      287.2600000000       462.2250000000        29.3610000000     74
      287.9410000000       503.0500000000        76.9670000000     75
      287.7580000000       503.2920000000        69.0260000000     76
      288.2930000000       411.1670000000        51.9140000000     77
      289.1960000000       461.4450000000        64.6180000000     78
      289.3720000000       473.5710000000        39.9460000000     79
      289.0350000000       498.8440000000        48.6120000000     80
      289.6380000000       451.9320000000        29.9650000000     81
      291.1860000000       469.8890000000        73.7340000000     82
      292.4030000000       434.4450000000        58.6780000000     83
      293.2070000000       456.2000000000        71.6750000000     84
      293.0540000000       492.8760000000        36.0410000000     85
      295.7040000000       442.1660000000        71.3840000000     86
      296.4820000000       482.0250000000        35.9350000000     87
      296.8870000000       436.9430000000        42.3170000000     88
      297.9030000000       445.1910000000        22.8880000000     89
      298.2920000000       415.3600000000        65.5960000000     90
      298.5840000000       431.0850000000        68.8420000000     91
      300.2050000000       546.3230000000        87.0020000000     92
      300.4840000000       421.3870000000        57.2030000000     93
      300.7950000000       464.4130000000        24.0110000000     94
      301.2590000000       498.6500000000        28.2770000000     95
      302.2050000000       555.4990000000        63.5720000000     96
      303.2680000000       451.4410000000        72.0720000000     97
      303.2060000000       457.5640000000        28.5260000000     98
      303.7480000000       552.3100000000        78.3320000000     99
      304.0830000000       502.1360000000        32.3460000000    100
      303.8110000000       517.1120000000        72.4000000000    101
      305.0310000000       506.2950000000        76.8330000000    102
      305.4840000000       405.3780000000        64.0690000000    103
      305.4630000000       484.7670000000        26.6840000000    104
      305.2830000000       536.5860000000        61.2990000000    105
      305.8490000000       435.9060000000        38.0120000000    106
      306.3410000000       432.2820000000        59.0030000000    107
      307.1200000000       484.4010000000        36.0650000000    108
