       57.6200000000       340.7480000000       128.9390000000      0
       58.2040000000       270.2430000000       108.6840000000      1
       59.7730000000       309.6250000000       124.2490000000      2
       63.4570000000       169.6930000000       108.9250000000      3
       64.4720000000       361.1040000000       135.2190000000      4
       71.0720000000       202.1830000000        97.2840000000      5
       71.4140000000       295.3850000000       125.8380000000      6
       80.0800000000       361.5710000000        77.1820000000      7
       82.8250000000       207.1320000000       103.5780000000      8
       84.8910000000       290.0330000000       114.0190000000      9
       86.0090000000       316.4520000000       127.6650000000     10
       86.7340000000       362.9580000000       128.5960000000     11
       87.7600000000       388.1880000000       137.2750000000     12
       89.2180000000       312.4630000000        99.0410000000     13
       91.1030000000       379.4800000000       129.9570000000     14
       91.4970000000       249.7950000000       104.4890000000     15
       91.9460000000       253.7200000000        78.9190000000     16
       93.1450000000       284.6950000000        79.4200000000     17
       94.9400000000       234.4600000000        78.2270000000     18
       95.2450000000       327.5340000000        83.7850000000     19
       95.8130000000       177.5350000000       103.9100000000     20
       97.3060000000       316.0950000000       127.7710000000     21
       98.0140000000       334.1760000000        70.7210000000     22
       99.5000000000       225.4400000000        87.0650000000     23
       99.5690000000       287.7230000000        74.8670000000     24
       99.9470000000       267.8640000000        67.5240000000     25
      100.0480000000       307.2470000000       116.3260000000     26
      101.5500000000       289.8850000000        64.2990000000     27
      102.2520000000       235.7750000000        69.7990000000     28
      102.7940000000       297.9620000000        97.6550000000     29
      103.2360000000       403.2310000000       142.0830000000     30
      104.0050000000       347.9920000000       109.8440000000     31
      104.4660000000       251.0890000000        85.0970000000     32
      105.1210000000       258.0300000000        65.5080000000     33
      106.3570000000       337.8400000000        73.3290000000     34
      106.6680000000       156.9920000000        98.5220000000     35
      106.7480000000       298.1710000000        56.6180000000     36
      107.1220000000       222.2510000000       101.5110000000     37
      107.1700000000       236.4240000000        62.2700000000     38
      107.4020000000       375.3700000000        96.9020000000     39
      108.2520000000       392.3770000000        85.3820000000     40
      108.3830000000       269.5510000000        61.7420000000     41
      109.2450000000       307.6300000000       102.1310000000     42
      109.0990000000       336.3560000000       128.9480000000     43
      109.6110000000       148.8620000000       100.2140000000     44
      110.7710000000       303.6800000000        73.7790000000     45
      112.7470000000       264.2230000000        72.7240000000     46
      112.4550000000       369.9400000000        91.6490000000     47
      112.6430000000       371.6220000000       135.6950000000     48
      113.7240000000       306.5160000000       102.3230000000     49
      113.8170000000       301.7790000000       115.8320000000     50
      114.1170000000       346.7970000000       131.4390000000     51
      113.8690000000       347.5880000000        87.1130000000     52
      114.9430000000       220.0090000000        63.5330000000     53
      115.6680000000       210.7620000000        56.9410000000     54
      116.4000000000       327.8980000000        74.9220000000     55
      116.4340000000       354.9930000000        90.0590000000     56
      117.0050000000       316.3100000000        73.9760000000     57
      118.4990000000       236.3000000000        71.6310000000     58
      118.6170000000       339.6440000000        69.2220000000     59
      118.7490000000       234.6000000000        95.7390000000     60
      119.1790000000       248.4240000000        53.7190000000     61
      119.1560000000       281.9400000000        63.3730000000     62
      119.6410000000       128.7670000000        73.0430000000     63
      120.2660000000       390.9260000000       113.7090000000     64
      121.5820000000       249.2770000000        45.3630000000     65
      121.6850000000       358.1160000000        71.1280000000     66
      121.9110000000       209.3660000000        49.9590000000     67
      122.3630000000       301.3590000000        73.6290000000     68
      122.5590000000       134.4090000000        88.8420000000     69
      123.0400000000       170.8390000000        61.1850000000     70
      122.8650000000       215.6990000000        49.6960000000     71
      123.4920000000       326.5780000000        75.9240000000     72
      123.6400000000       260.9830000000       105.7850000000     73
      125.0070000000       204.6890000000        95.3090000000     74
      125.4200000000       259.9560000000        59.7580000000     75
      125.7040000000       193.1460000000        85.7580000000     76
      126.1710000000       157.1630000000        68.9940000000     77
      126.7040000000       177.4280000000        60.5230000000     78
      127.1730000000       253.3200000000        47.0890000000     79
      127.4040000000       349.3160000000        69.5650000000     80
      127.8510000000       202.3220000000        48.0690000000     81
      128.6830000000       288.4320000000        40.5770000000     82
      129.0700000000       318.3320000000       103.3380000000     83
      129.3110000000       421.2750000000       116.6600000000     84
      129.3910000000        97.6880000000        78.8780000000     85
      129.6550000000       326.7280000000        49.0350000000     86
      130.5190000000       255.2010000000       100.0170000000     87
      131.3890000000       114.6130000000        65.5320000000     88
      131.2430000000       265.1210000000        65.0370000000     89
      131.6660000000       246.0700000000        40.0470000000     90
      131.7890000000       400.2480000000        72.7380000000     91
      132.7830000000       196.7110000000        53.0630000000     92
      133.0270000000       272.6080000000        47.4030000000     93
      133.5280000000       374.0890000000        64.0940000000     94
      133.8670000000       249.6460000000        51.5080000000     95
      133.9520000000       333.7840000000       108.2120000000     96
      134.4560000000       207.7010000000        32.8090000000     97
      134.8770000000       230.0170000000        89.4010000000     98
      134.7580000000       401.7630000000        98.4390000000     99
      136.0940000000       227.5510000000        52.7730000000    100
      136.1100000000       388.3210000000       135.0150000000    101
      138.1360000000       178.6120000000        85.1160000000    102
      138.1050000000       279.0870000000       102.7540000000    103
      139.4020000000       106.7140000000        58.3270000000    104
      139.2590000000       248.7180000000        37.9090000000    105
      139.1280000000       375.0530000000        84.9040000000    106
      140.0770000000       415.0750000000        96.7520000000    107
      140.1680000000       293.3770000000        38.3300000000    108
      141.1910000000       211.5340000000        40.7550000000    109
      141.2270000000       289.0610000000        70.8020000000    110
      141.6490000000       229.4100000000        72.7050000000    111
      141.6200000000       387.2370000000       127.4390000000    112
      142.8620000000       361.7820000000        62.8070000000    113
      143.4720000000       317.7550000000        75.2400000000    114
      143.4670000000       425.5300000000       106.1990000000    115
      143.5680000000       141.8200000000        48.6280000000    116
      143.8050000000       204.1720000000        81.3740000000    117
      144.1960000000       178.9860000000        93.0180000000    118
      144.4520000000       405.1550000000       114.0730000000    119
      144.7360000000       287.2550000000        37.7380000000    120
      145.4690000000       187.7430000000        39.3860000000    121
      146.7330000000       199.3950000000        72.1910000000    122
      147.3460000000       212.1470000000        24.3970000000    123
      147.2970000000       410.1370000000        83.3010000000    124
      150.0980000000       206.9860000000        36.7170000000    125
      149.9860000000       371.7620000000       105.2730000000    126
      150.3170000000       131.8550000000        42.8380000000    127
      151.7960000000       172.2170000000        34.2600000000    128
      151.5340000000       195.9010000000        45.5420000000    129
      151.9330000000       296.2660000000        68.7080000000    130
      152.0070000000       392.6860000000       126.9310000000    131
      153.1890000000       124.5840000000        69.5030000000    132
      154.4330000000       164.1990000000        33.8130000000    133
      154.9610000000       310.0970000000        39.7300000000    134
      155.3320000000       265.1380000000        90.3200000000    135
      155.9660000000       125.5500000000        55.4730000000    136
      156.1310000000       169.7110000000        48.9990000000    137
      157.0460000000       184.2090000000        46.2230000000    138
      158.0380000000       194.7310000000        29.1820000000    139
      157.8150000000       408.1490000000       131.8560000000    140
      159.0490000000       306.8720000000        98.1330000000    141
      159.2700000000       105.1980000000        44.8340000000    142
      159.5840000000       186.7630000000        35.5870000000    143
      159.7720000000       302.6480000000        89.9690000000    144
      159.8530000000       341.7110000000       106.5580000000    145
      161.6940000000       240.6600000000        94.9230000000    146
      162.1760000000       420.9190000000       105.0760000000    147
      162.6170000000        97.2100000000        65.4280000000    148
      162.9240000000       322.6750000000       104.8480000000    149
      162.8870000000       352.9120000000        49.9420000000    150
      162.9140000000       356.4800000000       121.2020000000    151
      162.7470000000       421.3200000000       114.0310000000    152
      163.1210000000       361.1970000000       116.6960000000    153
      164.2290000000       221.4030000000        27.8420000000    154
      164.5180000000       128.8840000000        38.8290000000    155
      164.4390000000       141.2170000000        30.7180000000    156
      165.2710000000       244.3590000000        90.8430000000    157
      165.4050000000       146.7440000000        79.2580000000    158
      165.5880000000       237.0320000000        86.0780000000    159
      165.5790000000       292.8170000000        94.9810000000    160
      166.0820000000       315.1610000000        91.6010000000    161
      166.4010000000       160.6720000000        41.7100000000    162
      167.2870000000       310.9340000000       103.6760000000    163
      167.5840000000       102.9170000000        34.4640000000    164
      167.9680000000       229.8660000000        73.4530000000    165
      168.3180000000       427.2180000000       107.6340000000    166
      168.9520000000       235.7020000000        65.3740000000    167
      169.1570000000       269.2350000000        98.4380000000    168
      169.2700000000       179.2820000000        77.8870000000    169
      170.7330000000       218.3830000000        85.7590000000    170
      170.5770000000       300.1970000000        98.2920000000    171
      171.7090000000       122.3250000000        76.4680000000    172
      172.1320000000       166.2370000000        83.3430000000    173
      172.0690000000       203.3340000000        46.9480000000    174
      172.4840000000       209.7980000000        46.6400000000    175
      173.3520000000        92.9130000000        42.6460000000    176
      173.4470000000       153.7470000000        16.4800000000    177
      173.7450000000       287.6230000000        75.1820000000    178
      173.9400000000       317.5320000000        74.6570000000    179
      174.0720000000       276.2990000000        80.8030000000    180
